# Time-averaged data for fix boxVol
# TimeStep v_boxVol
33030 288937
33040 288893
33050 288862
33060 288846
33070 288883
33080 288882
33090 288902
33100 288936
33110 288890
33120 288872
33130 288851
33140 288940
33150 288881
33160 288834
33170 288802
33180 288909
33190 288989
33200 289167
33210 289362
33220 289407
33230 289483
33240 289406
33250 289417
33260 289380
33270 289225
33280 289150
33290 289184
33300 289221
33310 289258
33320 289196
33330 289148
33340 289235
33350 289475
33360 289663
33370 289512
33380 289469
33390 289588
33400 289529
33410 289606
33420 289737
33430 289856
33440 289912
33450 290065
33460 290133
33470 290202
33480 290048
33490 290004
33500 290088
33510 290163
33520 290246
33530 290231
33540 290258
33550 290228
33560 290142
33570 290062
33580 289993
33590 289994
33600 289895
33610 289878
33620 289854
33630 289896
33640 289863
33650 289748
33660 289700
33670 289718
33680 289716
33690 289628
33700 289556
33710 289566
33720 289666
33730 289683
33740 289665
33750 289624
33760 289603
33770 289599
33780 289522
33790 289334
33800 289168
33810 289055
33820 289001
33830 289029
33840 289031
33850 288873
33860 288767
33870 288650
33880 288619
33890 288614
33900 288610
33910 288698
33920 288739
33930 288672
33940 288586
33950 288570
33960 288574
33970 288523
33980 288476
33990 288298
34000 288286
34010 288303
34020 288440
34030 288585
34040 288698
34050 288713
34060 288663
34070 288609
34080 288585
34090 288657
34100 288798
34110 288831
34120 288747
34130 288660
34140 288648
34150 288722
34160 288658
34170 288725
34180 288751
34190 288796
34200 288861
34210 288965
34220 288967
34230 289114
34240 289230
34250 289344
34260 289433
34270 289450
34280 289503
34290 289625
34300 289804
34310 289984
34320 290082
34330 290103
34340 290130
34350 290095
34360 290112
34370 290056
34380 290088
34390 290083
34400 290067
34410 289929
34420 289847
34430 289766
34440 289800
34450 289669
34460 289552
34470 289465
34480 289451
34490 289320
34500 289191
34510 289150
34520 289106
34530 289102
34540 289006
34550 288935
34560 288934
34570 289021
34580 289098
34590 289147
34600 289102
34610 288993
34620 288923
34630 288907
34640 288823
34650 288864
34660 288873
34670 288995
34680 288969
34690 289013
34700 289107
34710 289179
34720 289091
34730 289049
34740 289216
34750 289355
34760 289364
34770 289302
34780 289231
34790 289142
34800 289036
34810 288976
34820 288943
34830 288899
34840 288825
34850 288761
34860 288721
34870 288726
34880 288750
34890 288630
34900 288520
34910 288487
34920 288466
34930 288456
34940 288465
34950 288549
34960 288703
34970 288904
34980 289019
34990 288977
35000 288868
35010 288826
35020 288817
35030 288801
35040 288827
35050 288884
35060 289051
35070 289052
35080 289040
35090 289078
35100 289154
35110 289095
35120 288926
35130 288862
35140 288787
35150 288828
35160 288975
35170 289082
35180 289036
35190 288987
35200 288839
35210 288737
35220 288685
35230 288572
35240 288455
35250 288322
35260 288227
35270 288238
35280 288223
35290 288356
35300 288528
35310 288544
35320 288519
35330 288450
35340 288382
35350 288310
35360 288234
35370 288236
35380 288212
35390 288232
35400 288241
35410 288218
35420 288170
35430 288251
35440 288324
35450 288333
35460 288360
35470 288356
35480 288255
35490 288241
35500 288123
35510 288103
35520 288109
35530 288142
35540 288147
35550 288077
35560 288017
35570 288024
35580 287948
35590 287885
35600 287847
35610 287866
35620 288007
35630 288102
35640 288238
35650 288329
35660 288298
35670 288302
35680 288322
35690 288463
35700 288462
35710 288390
35720 288466
35730 288488
35740 288506
35750 288577
35760 288664
35770 288601
35780 288605
35790 288584
35800 288594
35810 288543
35820 288519
35830 288437
35840 288368
35850 288445
35860 288592
35870 288681
35880 288725
35890 288694
35900 288730
35910 288683
35920 288613
35930 288605
35940 288546
35950 288410
35960 288364
35970 288334
35980 288325
35990 288276
36000 288236
36010 288190
36020 288026
36030 287977
36040 288062
36050 288097
36060 288153
36070 288122
36080 288157
36090 288216
36100 288217
36110 288325
36120 288353
36130 288360
36140 288393
36150 288418
36160 288406
36170 288361
36180 288376
36190 288415
36200 288415
36210 288467
36220 288487
36230 288524
36240 288576
36250 288490
36260 288397
36270 288392
36280 288432
36290 288485
36300 288406
36310 288393
36320 288317
36330 288133
36340 288115
36350 288103
36360 288273
36370 288410
36380 288460
36390 288501
36400 288528
36410 288397
36420 288312
36430 288286
36440 288266
36450 288318
36460 288344
36470 288286
36480 288144
36490 288095
36500 288093
36510 288107
36520 288158
36530 288170
36540 288166
36550 288199
36560 288284
36570 288307
36580 288289
36590 288330
36600 288373
36610 288403
36620 288541
36630 288581
36640 288490
36650 288461
36660 288587
36670 288707
36680 288614
36690 288573
36700 288542
36710 288545
36720 288593
36730 288682
36740 288729
36750 288823
36760 288894
36770 288935
36780 288960
36790 288938
36800 288783
36810 288813
36820 288800
36830 288744
36840 288691
36850 288632
36860 288605
36870 288670
36880 288627
36890 288595
36900 288521
36910 288462
36920 288384
36930 288345
36940 288243
36950 288187
36960 288243
36970 288350
36980 288410
36990 288388
37000 288343
37010 288275
37020 288146
37030 288010
37040 287982
37050 288010
37060 287954
37070 287920
37080 287788
37090 287706
37100 287785
37110 287939
37120 287937
37130 287952
37140 288055
37150 288136
37160 288280
37170 288224
37180 288238
37190 288226
37200 288204
37210 288244
37220 288206
37230 288243
37240 288235
37250 288164
37260 288081
37270 288112
37280 288108
37290 288130
37300 288078
37310 288068
37320 288154
37330 288226
37340 288264
37350 288384
37360 288400
37370 288291
37380 288224
37390 288230
37400 288195
37410 288100
37420 287965
37430 287930
37440 287962
37450 288039
37460 288213
37470 288233
37480 288278
37490 288364
37500 288328
37510 288365
37520 288400
37530 288378
37540 288480
37550 288711
37560 288809
37570 288854
37580 288764
37590 288743
37600 288826
37610 288959
37620 288852
37630 288794
37640 288765
37650 288855
37660 288875
37670 288846
37680 288805
37690 288928
37700 288999
37710 288938
37720 288894
37730 288837
37740 288864
37750 288848
37760 288590
37770 288458
37780 288370
37790 288388
37800 288429
37810 288451
37820 288504
37830 288611
37840 288667
37850 288703
37860 288778
37870 288756
37880 288690
37890 288663
37900 288590
37910 288540
37920 288480
37930 288456
37940 288593
37950 288641
37960 288723
37970 288785
37980 288857
37990 288853
38000 288782
38010 288695
38020 288609
38030 288610
38040 288726
38050 288766
38060 288817
38070 288806
38080 288892
38090 288989
38100 289106
38110 289114
38120 289059
38130 289094
38140 289110
38150 289092
38160 288969
38170 288999
38180 289043
38190 289169
38200 289242
38210 289230
38220 289257
38230 289274
38240 289397
38250 289335
38260 289270
38270 289339
38280 289408
38290 289470
38300 289494
38310 289511
38320 289569
38330 289553
38340 289655
38350 289708
38360 289748
38370 289637
38380 289600
38390 289613
38400 289606
38410 289536
38420 289530
38430 289498
38440 289414
38450 289366
38460 289150
38470 289037
38480 288974
38490 288878
38500 288779
38510 288775
38520 288854
38530 288947
38540 288997
38550 289112
38560 289120
38570 289099
38580 289181
38590 289244
38600 289307
38610 289367
38620 289502
38630 289563
38640 289494
38650 289473
38660 289405
38670 289369
38680 289263
38690 289226
38700 289186
38710 289088
38720 289113
38730 289200
38740 289312
38750 289452
38760 289411
38770 289511
38780 289605
38790 289471
38800 289411
38810 289396
38820 289362
38830 289344
38840 289350
38850 289314
38860 289216
38870 289225
38880 289280
38890 289205
38900 289227
38910 289272
38920 289239
38930 289181
38940 289180
38950 289141
38960 289066
38970 288965
38980 288875
38990 288729
39000 288608
39010 288490
39020 288529
39030 288620
39040 288746
39050 288801
39060 288666
39070 288603
39080 288615
39090 288602
39100 288619
39110 288576
39120 288494
39130 288508
39140 288434
39150 288370
39160 288289
39170 288241
39180 288208
39190 288173
39200 288269
39210 288417
39220 288476
39230 288437
39240 288354
39250 288345
39260 288350
39270 288401
39280 288358
39290 288368
39300 288381
39310 288417
39320 288388
39330 288464
39340 288539
39350 288591
39360 288589
39370 288530
39380 288565
39390 288422
39400 288311
39410 288384
39420 288477
39430 288550
39440 288540
39450 288600
39460 288580
39470 288459
39480 288474
39490 288527
39500 288475
39510 288445
39520 288420
39530 288370
39540 288345
39550 288343
39560 288328
39570 288434
39580 288429
39590 288406
39600 288407
39610 288475
39620 288390
39630 288468
39640 288445
39650 288366
39660 288338
39670 288337
39680 288476
39690 288599
39700 288626
39710 288595
39720 288587
39730 288486
39740 288418
39750 288324
39760 288303
39770 288378
39780 288506
39790 288509
39800 288474
39810 288592
39820 288714
39830 288794
39840 288901
39850 289009
39860 289022
39870 289031
39880 289008
39890 289017
39900 288979
39910 288846
39920 288678
39930 288631
39940 288693
39950 288768
39960 288841
39970 288892
39980 288923
39990 289018
40000 289132
40010 289179
40020 289362
40030 289577
40040 289619
40050 289620
40060 289610
40070 289547
40080 289513
40090 289518
40100 289628
40110 289714
40120 289840
40130 289969
40140 289980
40150 290022
40160 290110
40170 290092
40180 290060
40190 289947
40200 289851
40210 289793
40220 289800
40230 289805
40240 289930
40250 290031
40260 290125
40270 290176
40280 290191
40290 290142
40300 290156
40310 290277
40320 290361
40330 290296
40340 290296
40350 290337
40360 290330
40370 290264
40380 290153
40390 290049
40400 289953
40410 289883
40420 289920
40430 290000
40440 290072
40450 290052
40460 290000
40470 289962
40480 289998
40490 289931
40500 289990
40510 289979
40520 289955
40530 289832
40540 289798
40550 289743
40560 289750
40570 289792
40580 289806
40590 289642
40600 289570
40610 289527
40620 289434
40630 289266
40640 289038
40650 288938
40660 288842
40670 288782
40680 288615
40690 288553
40700 288569
40710 288502
40720 288542
40730 288652
40740 288716
40750 288903
40760 288929
40770 288887
40780 288866
40790 288796
40800 288837
40810 288729
40820 288604
40830 288465
40840 288358
40850 288239
40860 288162
40870 288134
40880 288095
40890 288078
40900 288135
40910 288209
40920 288245
40930 288226
40940 288209
40950 288276
40960 288407
40970 288487
40980 288495
40990 288489
41000 288504
41010 288592
41020 288535
41030 288415
41040 288371
41050 288499
41060 288521
41070 288437
41080 288390
41090 288439
41100 288524
41110 288542
41120 288525
41130 288541
41140 288587
41150 288582
41160 288555
41170 288684
41180 288655
41190 288608
41200 288493
41210 288590
41220 288689
41230 288647
41240 288539
41250 288435
41260 288404
41270 288493
41280 288606
41290 288694
41300 288571
41310 288579
41320 288604
41330 288638
41340 288630
41350 288615
41360 288591
41370 288707
41380 288788
41390 288812
41400 288773
41410 288680
41420 288718
41430 288720
41440 288697
41450 288730
41460 288663
41470 288652
41480 288540
41490 288622
41500 288687
41510 288738
41520 288643
41530 288576
41540 288640
41550 288612
41560 288564
41570 288581
41580 288503
41590 288558
41600 288639
41610 288710
41620 288796
41630 289000
41640 289107
41650 289083
41660 289021
41670 288957
41680 288942
41690 289044
41700 289100
41710 289080
41720 289100
41730 289162
41740 289228
41750 289303
41760 289290
41770 289279
41780 289372
41790 289414
41800 289460
41810 289605
41820 289616
41830 289665
41840 289719
41850 289819
41860 289878
41870 289925
41880 289947
41890 289953
41900 289981
41910 289969
41920 289849
41930 289720
41940 289662
41950 289726
41960 289749
41970 289677
41980 289685
41990 289573
42000 289591
42010 289568
42020 289374
42030 289467
42040 289464
42050 289473
42060 289383
42070 289454
42080 289469
42090 289459
42100 289478
42110 289541
42120 289587
42130 289539
42140 289538
42150 289578
42160 289557
42170 289534
42180 289497
42190 289547
42200 289587
42210 289548
42220 289528
42230 289476
42240 289327
42250 289267
42260 289168
42270 289078
42280 289078
42290 288941
42300 288844
42310 288742
42320 288681
42330 288620
42340 288488
42350 288574
42360 288635
42370 288612
42380 288704
42390 288887
42400 288851
42410 288851
42420 288956
42430 289103
42440 289230
42450 289256
42460 289235
42470 289284
42480 289484
42490 289512
42500 289435
42510 289514
42520 289501
42530 289634
42540 289821
42550 289877
42560 289881
42570 289882
42580 289733
42590 289625
42600 289649
42610 289691
42620 289581
42630 289429
42640 289381
42650 289402
42660 289409
42670 289403
42680 289385
42690 289347
42700 289293
42710 289159
42720 289004
42730 288909
42740 288827
42750 288738
42760 288553
42770 288421
42780 288459
42790 288507
42800 288518
42810 288540
42820 288551
42830 288651
42840 288811
42850 288817
42860 288796
42870 288778
42880 288822
42890 288797
42900 288797
42910 288825
42920 288791
42930 288769
42940 288763
42950 288656
42960 288683
42970 288712
42980 288701
42990 288726
43000 288718
43010 288673
43020 288684
43030 288679
43040 288576
43050 288524
43060 288590
43070 288687
43080 288822
43090 288832
43100 288882
43110 288935
43120 288863
43130 288792
43140 288765
43150 288803
43160 288824
43170 288835
43180 288881
43190 288925
43200 288905
43210 288858
43220 288938
43230 289091
43240 289167
43250 289274
43260 289271
43270 289109
43280 289135
43290 289056
43300 289138
43310 289220
43320 289213
43330 289242
43340 289259
43350 289240
43360 289235
43370 289112
43380 289014
43390 288972
43400 288926
43410 288853
43420 288775
43430 288724
43440 288786
43450 288850
43460 288850
43470 288912
43480 289003
43490 289036
43500 289032
43510 288908
43520 288815
43530 288750
43540 288573
43550 288466
43560 288415
43570 288472
43580 288421
43590 288485
43600 288579
43610 288561
43620 288640
43630 288652
43640 288609
43650 288471
43660 288474
43670 288512
43680 288468
43690 288328
43700 288218
43710 288251
43720 288232
43730 288268
43740 288376
43750 288426
43760 288483
43770 288631
43780 288657
43790 288651
43800 288571
43810 288508
43820 288597
43830 288627
43840 288488
43850 288529
43860 288578
43870 288538
43880 288440
43890 288422
43900 288421
43910 288424
43920 288514
43930 288619
43940 288663
43950 288815
43960 288841
43970 288777
43980 288764
43990 288636
44000 288535
44010 288445
44020 288434
44030 288397
44040 288369
44050 288363
44060 288334
44070 288392
44080 288383
44090 288320
44100 288313
44110 288343
44120 288369
44130 288451
44140 288502
44150 288584
44160 288608
44170 288620
44180 288718
44190 288877
44200 288925
44210 289011
44220 289028
44230 289025
44240 289104
44250 289139
44260 289115
44270 288983
44280 288924
44290 288858
44300 288825
44310 288747
44320 288630
44330 288535
44340 288423
44350 288264
44360 288124
44370 288006
44380 287954
44390 287959
44400 288018
44410 288143
44420 288157
44430 288275
44440 288411
44450 288558
44460 288625
44470 288658
44480 288714
44490 288726
44500 288696
44510 288695
44520 288635
44530 288465
44540 288501
44550 288557
44560 288565
44570 288523
44580 288491
44590 288483
44600 288432
44610 288309
44620 288257
44630 288267
44640 288272
44650 288215
44660 288241
44670 288258
44680 288239
44690 288311
44700 288361
44710 288380
44720 288477
44730 288570
44740 288625
44750 288685
44760 288758
44770 288774
44780 288829
44790 288685
44800 288621
44810 288569
44820 288565
44830 288586
44840 288697
44850 288731
44860 288690
44870 288668
44880 288622
44890 288628
44900 288795
44910 288856
44920 288868
44930 288776
44940 288735
44950 288756
44960 288745
44970 288794
44980 288820
44990 288925
45000 288794
45010 288699
45020 288706
45030 288725
45040 288720
45050 288728
45060 288737
45070 288790
45080 288867
45090 288899
45100 288914
45110 288961
45120 289073
45130 289064
45140 289128
45150 289200
45160 289254
45170 289223
45180 289250
45190 289274
45200 289184
45210 289112
45220 289078
45230 289137
45240 289271
45250 289411
45260 289509
45270 289542
45280 289533
45290 289567
45300 289616
45310 289634
45320 289610
45330 289648
45340 289850
45350 289949
45360 290065
45370 290131
45380 290078
45390 290063
45400 290093
45410 290212
45420 290303
45430 290306
45440 290300
45450 290261
45460 290239
45470 290337
45480 290249
45490 290096
45500 290025
45510 290063
45520 289962
45530 289913
45540 289818
45550 289833
45560 289877
45570 289885
45580 289861
45590 289818
45600 289833
45610 289725
45620 289645
45630 289539
45640 289513
45650 289357
45660 289320
45670 289261
45680 289159
45690 289185
45700 289231
45710 289138
45720 289022
45730 288932
45740 288924
45750 288768
45760 288661
45770 288637
45780 288695
45790 288692
45800 288647
45810 288645
45820 288623
45830 288563
45840 288562
45850 288584
45860 288560
45870 288458
45880 288385
45890 288328
45900 288326
45910 288304
45920 288268
45930 288404
45940 288438
45950 288512
45960 288561
45970 288514
45980 288509
45990 288530
46000 288455
46010 288284
46020 288127
46030 288072
46040 288035
46050 287987
46060 287854
46070 287928
46080 288031
46090 288123
46100 288179
46110 288252
46120 288317
46130 288338
46140 288280
46150 288288
46160 288304
46170 288279
46180 288358
46190 288456
46200 288487
46210 288448
46220 288409
46230 288380
46240 288375
46250 288355
46260 288460
46270 288650
46280 288786
46290 288810
46300 288644
46310 288522
46320 288422
46330 288233
46340 288054
46350 287984
46360 287943
46370 287925
46380 287807
46390 287838
46400 287881
46410 287827
46420 287766
46430 287775
46440 287697
46450 287560
46460 287531
46470 287532
46480 287572
46490 287575
46500 287618
46510 287708
46520 287636
46530 287609
46540 287628
46550 287536
46560 287490
46570 287472
46580 287489
46590 287636
46600 287675
46610 287773
46620 287836
46630 287861
46640 287893
46650 287885
46660 287884
46670 287858
46680 287856
46690 287797
46700 287735
46710 287761
46720 287728
46730 287658
46740 287690
46750 287756
46760 287841
46770 288004
46780 288056
46790 288011
46800 288064
46810 288162
46820 288211
46830 288237
46840 288204
46850 288277
46860 288288
46870 288253
46880 288138
46890 288027
46900 287994
46910 287941
46920 287804
46930 287745
46940 287820
46950 287722
46960 287771
46970 287854
46980 287857
46990 287823
47000 287758
47010 287747
47020 287833
47030 288019
47040 288148
47050 288260
47060 288327
47070 288328
47080 288461
47090 288670
47100 288817
47110 288939
47120 288991
47130 289085
47140 289113
47150 289081
47160 289049
47170 289124
47180 289172
47190 289087
47200 289078
47210 288954
47220 288900
47230 288818
47240 288787
47250 288661
47260 288512
47270 288446
47280 288402
47290 288433
47300 288464
47310 288495
47320 288559
47330 288724
47340 288687
47350 288777
47360 288775
47370 288859
47380 288918
47390 288968
47400 288795
47410 288691
47420 288733
47430 288840
47440 288818
47450 288724
47460 288702
47470 288608
47480 288610
47490 288601
47500 288588
47510 288680
47520 288741
47530 288847
47540 288917
47550 288915
47560 288998
47570 289037
47580 289074
47590 289216
47600 289334
47610 289305
47620 289381
47630 289366
47640 289369
47650 289324
47660 289160
47670 289051
47680 288924
47690 288812
47700 288779
47710 288772
47720 288749
47730 288837
47740 288893
47750 288951
47760 288904
47770 288966
47780 289065
47790 289148
47800 289134
47810 289067
47820 289016
47830 289078
47840 289145
47850 289155
47860 289056
47870 289072
47880 289092
47890 289083
47900 288912
47910 288945
47920 289015
47930 289039
47940 289019
47950 288951
47960 288875
47970 288867
47980 288917
47990 288901
48000 288972
48010 288886
48020 288843
48030 288865
48040 288957
48050 289171
48060 289299
48070 289207
48080 289148
48090 289080
48100 289177
48110 289223
48120 289275
48130 289306
48140 289326
48150 289288
48160 289186
48170 289046
48180 288964
48190 288883
48200 288782
48210 288781
48220 288605
48230 288584
48240 288631
48250 288712
48260 288689
48270 288681
48280 288709
48290 288768
48300 288715
48310 288673
48320 288617
48330 288586
48340 288633
48350 288621
48360 288516
48370 288495
48380 288577
48390 288703
48400 288869
48410 288951
48420 288854
48430 288919
48440 288947
48450 288942
48460 288899
48470 288774
48480 288723
48490 288736
48500 288753
48510 288733
48520 288661
48530 288523
48540 288392
48550 288323
48560 288353
48570 288276
48580 288230
48590 288207
48600 288187
48610 288248
48620 288411
48630 288473
48640 288426
48650 288455
48660 288534
48670 288631
48680 288604
48690 288664
48700 288670
48710 288696
48720 288726
48730 288732
48740 288748
48750 288656
48760 288583
48770 288470
48780 288403
48790 288471
48800 288638
48810 288700
48820 288793
48830 288882
48840 289091
48850 289262
48860 289253
48870 289261
48880 289291
48890 289260
48900 289130
48910 289080
48920 289116
48930 289149
48940 289187
48950 289213
48960 289173
48970 289180
48980 289172
48990 289218
49000 289208
49010 289268
49020 289238
49030 289228
49040 289190
49050 289173
49060 289229
49070 289384
49080 289546
49090 289618
49100 289679
49110 289543
49120 289361
49130 289143
49140 289182
49150 289355
49160 289362
49170 289285
49180 289185
49190 289172
49200 289073
49210 288989
49220 289020
49230 289071
49240 289066
49250 288999
49260 288982
49270 289039
49280 289020
49290 288975
49300 288948
49310 288973
49320 289015
49330 289082
49340 289211
49350 289224
49360 289194
49370 289116
49380 289106
49390 289115
49400 289046
49410 288966
49420 288980
49430 288955
49440 288940
49450 288982
49460 288970
49470 288853
49480 288715
49490 288741
49500 288657
49510 288641
49520 288555
49530 288495
49540 288510
49550 288559
49560 288644
49570 288653
49580 288741
49590 288702
49600 288829
49610 288871
49620 288882
49630 288919
49640 288945
49650 288918
49660 288807
49670 288777
49680 288815
49690 288820
49700 288813
49710 288897
49720 289117
49730 289270
49740 289286
49750 289158
49760 289118
49770 289073
49780 288953
49790 288963
49800 288958
49810 288911
49820 288894
49830 288927
49840 288938
49850 288928
49860 289056
49870 289173
49880 289105
49890 289058
49900 289119
49910 289235
49920 289357
49930 289300
49940 289292
49950 289316
49960 289218
49970 289172
49980 289214
49990 289309
50000 289428
50010 289451
50020 289424
50030 289419
50040 289367
50050 289347
50060 289311
50070 289185
50080 289177
50090 289168
50100 289152
50110 289053
50120 288977
50130 289032
50140 288972
50150 288954
50160 288991
50170 288992
50180 289035
50190 289078
50200 288976
50210 288892
50220 288897
50230 288921
50240 288923
50250 288885
50260 288765
50270 288695
50280 288669
50290 288701
50300 288745
50310 288812
50320 288943
50330 289213
50340 289176
50350 289304
50360 289436
50370 289410
50380 289431
50390 289328
50400 289382
50410 289493
50420 289520
50430 289465
50440 289457
50450 289450
50460 289556
50470 289637
50480 289762
50490 289908
50500 289870
50510 289757
50520 289749
50530 289646
50540 289603
50550 289648
50560 289658
50570 289585
50580 289619
50590 289665
50600 289606
50610 289537
50620 289540
50630 289565
50640 289568
50650 289570
50660 289568
50670 289531
50680 289535
50690 289483
50700 289565
50710 289516
50720 289372
50730 289315
50740 289354
50750 289305
50760 289215
50770 289080
50780 288909
50790 288807
50800 288852
50810 288970
50820 289097
50830 289145
50840 289148
50850 289236
50860 289216
50870 289206
50880 289300
50890 289324
50900 289333
50910 289344
50920 289273
50930 289062
50940 289032
50950 289011
50960 289046
50970 289047
50980 289165
50990 289274
51000 289322
51010 289355
51020 289323
51030 289300
51040 289279
51050 289141
51060 288837
51070 288680
51080 288607
51090 288536
51100 288437
51110 288418
51120 288400
51130 288513
51140 288660
51150 288721
51160 288792
51170 288825
51180 288875
51190 288799
51200 288880
51210 288914
51220 289000
51230 288996
51240 289003
51250 288932
51260 288863
51270 288833
51280 288740
51290 288738
51300 288836
51310 288935
51320 288881
51330 288849
51340 288793
51350 288720
51360 288680
51370 288634
51380 288522
51390 288518
51400 288631
51410 288744
51420 288868
51430 288936
51440 289020
51450 289156
51460 289197
51470 289184
51480 289166
51490 288953
51500 288776
51510 288751
51520 288758
51530 288707
51540 288552
51550 288518
51560 288532
51570 288511
51580 288558
51590 288693
51600 288748
51610 288719
51620 288619
51630 288524
51640 288349
51650 288246
51660 288219
51670 288136
51680 288119
51690 288212
51700 288182
51710 288198
51720 288178
51730 288240
51740 288294
51750 288311
51760 288405
51770 288555
51780 288740
51790 288784
51800 288779
51810 288906
51820 288980
51830 289032
51840 289025
51850 288947
51860 288729
51870 288673
51880 288537
51890 288475
51900 288501
51910 288407
51920 288376
51930 288348
51940 288377
51950 288310
51960 288198
51970 288134
51980 288083
51990 288046
52000 288015
52010 288017
52020 288033
52030 288012
52040 288102
52050 288114
52060 288003
52070 288030
52080 288085
52090 288188
52100 288131
52110 288193
52120 288295
52130 288360
52140 288502
52150 288484
52160 288430
52170 288360
52180 288382
52190 288406
52200 288258
52210 288176
52220 288157
52230 288189
52240 288199
52250 288147
52260 288141
52270 288129
52280 288150
52290 288151
52300 288129
52310 288086
52320 288113
52330 288240
52340 288286
52350 288194
52360 288239
52370 288317
52380 288309
52390 288378
52400 288365
52410 288338
52420 288305
52430 288283
52440 288289
52450 288355
52460 288400
52470 288448
52480 288602
52490 288684
52500 288825
52510 288956
52520 289048
52530 289064
52540 289172
52550 289230
52560 289413
52570 289554
52580 289550
52590 289522
52600 289554
52610 289618
52620 289683
52630 289687
52640 289750
52650 289819
52660 289777
52670 289684
52680 289705
52690 289783
52700 289813
52710 289932
52720 289854
52730 289794
52740 289862
52750 289779
52760 289793
52770 289786
52780 289756
52790 289728
52800 289727
52810 289715
52820 289709
52830 289606
52840 289571
52850 289526
52860 289451
52870 289246
52880 289131
52890 289090
52900 289082
52910 289061
52920 289055
52930 289027
52940 288979
52950 288997
52960 288943
52970 289022
52980 289023
52990 289090
53000 289157
53010 289111
53020 289135
53030 289014
53040 288988
53050 288962
53060 288928
53070 288859
53080 288837
53090 288908
53100 288884
53110 288832
53120 288801
53130 288704
53140 288576
53150 288628
53160 288599
53170 288607
53180 288710
53190 288809
53200 289021
53210 289188
53220 289122
53230 289057
53240 289039
53250 289125
53260 289124
53270 289150
53280 289085
53290 289028
53300 288944
53310 288849
53320 288801
53330 288835
53340 288870
53350 288885
53360 288761
53370 288781
53380 288801
53390 288717
53400 288744
53410 288933
53420 288984
53430 289055
53440 288994
53450 288980
53460 288993
53470 288998
53480 289099
53490 289132
53500 289143
53510 289241
53520 289227
53530 289225
53540 289160
53550 288941
53560 288775
53570 288630
53580 288537
53590 288500
53600 288522
53610 288571
53620 288559
53630 288427
53640 288456
53650 288476
53660 288583
53670 288539
53680 288565
53690 288571
53700 288578
53710 288433
53720 288377
53730 288456
53740 288535
53750 288647
53760 288652
53770 288627
53780 288593
53790 288514
53800 288480
53810 288512
53820 288487
53830 288486
53840 288520
53850 288603
53860 288605
53870 288640
53880 288685
53890 288619
53900 288598
53910 288607
53920 288642
53930 288695
53940 288697
53950 288627
53960 288615
53970 288616
53980 288632
53990 288566
54000 288543
54010 288627
54020 288612
54030 288451
54040 288374
54050 288389
54060 288353
54070 288430
54080 288513
54090 288519
54100 288558
54110 288563
54120 288550
54130 288487
54140 288454
54150 288408
54160 288350
54170 288205
54180 288102
54190 288016
54200 287988
54210 287931
54220 287848
54230 287794
54240 287676
54250 287688
54260 287759
54270 287649
54280 287645
54290 287811
54300 287946
54310 288094
54320 288244
54330 288289
54340 288145
54350 288092
54360 288059
54370 288078
54380 288098
54390 288216
54400 288173
54410 288178
54420 288223
54430 288309
54440 288348
54450 288366
54460 288250
54470 288177
54480 288075
54490 288103
54500 288114
54510 288051
54520 288021
54530 288071
54540 288160
54550 288244
54560 288203
54570 288267
54580 288200
54590 288183
54600 288174
54610 288146
54620 288075
54630 287896
54640 287857
54650 287918
54660 288015
54670 288133
54680 288247
54690 288231
54700 288258
54710 288363
54720 288393
54730 288468
54740 288535
54750 288601
54760 288639
54770 288662
54780 288695
54790 288643
54800 288707
54810 288767
54820 288786
54830 288831
54840 288943
54850 288937
54860 288821
54870 288864
54880 288822
54890 288831
54900 288852
54910 288757
54920 288708
54930 288760
54940 288697
54950 288608
54960 288519
54970 288552
54980 288517
54990 288574
55000 288572
55010 288513
55020 288366
55030 288271
55040 288252
55050 288333
55060 288271
55070 288212
55080 288188
55090 288039
55100 287990
55110 288013
55120 287926
55130 287932
55140 287943
55150 287947
55160 288053
55170 288200
55180 288234
55190 288132
55200 288120
55210 288120
55220 288141
55230 288216
55240 288199
55250 288060
55260 287907
55270 287846
55280 287788
55290 287736
55300 287726
55310 287664
55320 287561
55330 287694
55340 287705
55350 287621
55360 287501
55370 287496
55380 287481
55390 287368
55400 287403
55410 287464
55420 287501
55430 287590
55440 287670
55450 287747
55460 287716
55470 287721
55480 287834
55490 287958
55500 288118
55510 288080
55520 288022
55530 287944
55540 287830
55550 287754
55560 287795
55570 287860
55580 288005
55590 288088
55600 288090
55610 288086
55620 288070
55630 288099
55640 288224
55650 288306
55660 288338
55670 288396
55680 288471
55690 288422
55700 288266
55710 288184
55720 288094
55730 288048
55740 287937
55750 287990
55760 287985
55770 287876
55780 287831
55790 288032
55800 288096
55810 288071
55820 288186
55830 288202
55840 288153
55850 288320
55860 288318
55870 288234
55880 288205
55890 288328
55900 288332
55910 288408
55920 288452
55930 288424
55940 288460
55950 288394
55960 288446
55970 288584
55980 288753
55990 288721
56000 288731
56010 288831
56020 288877
56030 288800
56040 288768
56050 288858
56060 288951
56070 288931
56080 288896
56090 288951
56100 288890
56110 288814
56120 288655
56130 288485
56140 288432
56150 288365
56160 288357
56170 288489
56180 288535
56190 288506
56200 288462
56210 288373
56220 288303
56230 288404
56240 288588
56250 288804
56260 288934
56270 289026
56280 288975
56290 288932
56300 288909
