# Time-averaged data for fix xyArea
# TimeStep v_xyArea
22570 4459.8
22580 4461.75
22590 4462.52
22600 4464.16
22610 4465.82
22620 4466.5
22630 4467.15
22640 4467.47
22650 4467.72
22660 4468.3
22670 4468.38
22680 4466.99
22690 4466.73
22700 4465.81
22710 4466.37
22720 4466.47
22730 4467.45
22740 4466.99
22750 4466.86
22760 4465.25
22770 4463.6
22780 4462.02
22790 4462.22
22800 4460.71
22810 4460.24
22820 4460.09
22830 4458.99
22840 4459.69
22850 4460.31
22860 4460.16
22870 4459.65
22880 4459.31
22890 4459.23
22900 4457.81
22910 4458.6
22920 4459.98
22930 4461.07
22940 4460.79
22950 4460.91
22960 4459.87
22970 4458.33
22980 4459.04
22990 4458.42
23000 4459.41
23010 4461.88
23020 4462.81
23030 4465.08
23040 4465.39
23050 4465.33
23060 4465.15
23070 4465.46
23080 4466.28
23090 4466
23100 4464.55
23110 4463.89
23120 4463.06
23130 4463.96
23140 4464.46
23150 4465.37
23160 4465.15
23170 4464.19
23180 4464.27
23190 4464.65
23200 4464.7
23210 4464.45
23220 4465.68
23230 4466.04
23240 4465.52
23250 4464.63
23260 4464.15
23270 4464.42
23280 4466.43
23290 4468.02
23300 4468.69
23310 4469.23
23320 4468.93
23330 4470.11
23340 4470.49
23350 4469.42
23360 4468.6
23370 4468.64
23380 4468.01
23390 4468
23400 4468.14
23410 4468.46
23420 4468.11
23430 4468.67
23440 4468.75
23450 4468.92
23460 4469.42
23470 4470.88
23480 4472.14
23490 4472.56
23500 4471.81
23510 4471.62
23520 4471.18
23530 4470.72
23540 4472.29
23550 4473.23
23560 4474.38
23570 4474.89
23580 4475.38
23590 4474.33
23600 4473.24
23610 4473.69
23620 4474.04
23630 4473.21
23640 4471.67
23650 4470.01
23660 4470.66
23670 4471.14
23680 4471.18
23690 4471.81
23700 4472.5
23710 4473.64
23720 4475.36
23730 4475.06
23740 4475.59
23750 4475.66
23760 4475.22
23770 4473.98
23780 4472.8
23790 4473.13
23800 4473.76
23810 4474.52
23820 4474.66
23830 4474.04
23840 4473.69
23850 4472.1
23860 4470.15
23870 4469.32
23880 4468.57
23890 4468.18
23900 4468.02
23910 4466.97
23920 4466.92
23930 4468.06
23940 4466.6
23950 4466.84
23960 4467.1
23970 4467.18
23980 4467.33
23990 4467.36
24000 4469.04
24010 4470.17
24020 4468.5
24030 4467.07
24040 4466.18
24050 4464.74
24060 4463.47
24070 4462.35
24080 4462.16
24090 4463.19
24100 4462.14
24110 4459.37
24120 4459.34
24130 4458.41
24140 4458.26
24150 4458.58
24160 4458.71
24170 4458.82
24180 4459.3
24190 4459.31
24200 4458.18
24210 4457.12
24220 4456.87
24230 4459.13
24240 4458.83
24250 4458.87
24260 4459.1
24270 4458.95
24280 4457.7
24290 4455.55
24300 4454.74
24310 4454.84
24320 4454.26
24330 4452.31
24340 4451.41
24350 4450.52
24360 4450.59
24370 4450.59
24380 4450.98
24390 4451.39
24400 4451.97
