-31.5 0.26561
-30.5 0.321437
-29.5 0.32861
-28.5 0.325282
-27.5 0.322171
-26.5 0.346974
-25.5 0.325455
-24.5 0.316684
-23.5 0.3272699
-22.5 0.33502648
-21.5 0.34388907
-20.5 0.35409006
-19.5 0.442722304
-18.5 0.362577076
-17.5 0.41442786
-16.5 0.3898485966
-15.5 0.3683587096
-14.5 0.388144795
-13.5 0.350863146
-12.5 0.357400216
-11.5 0.313512006
-10.5 0.369361281
-9.5 0.3012930483
-8.5 0.28450483
-7.5 0.29248916
-6.5 0.317560672
-5.5 0.31350966
-4.5 0.276068146
-3.5 0.237249586
-2.5 0.34029478
-1.5 0.27951672
-0.5 0.2731407
0.5 0.25164692
1.5 0.2579206
2.5 0.30841468
3.5 0.28681856
4.5 0.27817916
5.5 0.29031478
6.5 0.32341751
7.5 0.2638522
8.5 0.36334228
9.5 0.2715019656
10.5 0.350115868
11.5 0.31998416
12.5 0.4198745276
13.5 0.3457067262
14.5 0.3361928124
15.5 0.42907189
16.5 0.42373569
17.5 0.387624949
18.5 0.362382296
19.5 0.345733386
20.5 0.317431474
21.5 0.365005485
22.5 0.320006528
23.5 0.3497136311
24.5 0.331289
25.5 0.316554
26.5 0.366202
27.5 0.321177
28.5 0.337554
29.5 0.324937
30.5 0.326103
31.5 0.267943
