-31.5 -184.482294065
-30.5 -309.193787413
-29.5 199.407067826
-28.5 38.9672191304
-27.5 408.092003478
-26.5 -339.419895435
-25.5 389.980434261
-24.5 687.539863043
-23.5 902.784150783
-22.5 -542.292397063
-21.5 -167.284313043
-20.5 -74.1582792283
-19.5 541.007584783
-18.5 311.88402587
-17.5 473.050147826
-16.5 424.215962696
-15.5 -525.357208696
-14.5 -292.804336696
-13.5 -70.1824367391
-12.5 28.1391169565
-11.5 3.56274319565
-10.5 233.143287478
-9.5 -475.511240217
-8.5 -682.564816522
-7.5 -219.88091513
-6.5 -92.9282350457
-5.5 57.0030258696
-4.5 -8.88535565217
-3.5 -5.65144786957
-2.5 737.385472826
-1.5 264.014111739
-0.5 305.998741565
0.5 -23.6140819565
1.5 -318.726890087
2.5 -0.032614125
3.5 -119.061197391
4.5 41.1130480217
5.5 -739.408751739
6.5 -232.313041304
7.5 560.918142217
8.5 -415.561430326
9.5 367.574641304
10.5 -261.964834783
11.5 -565.30353813
12.5 -258.230333478
13.5 -618.947528348
14.5 -230.876111304
15.5 268.258655457
16.5 121.291619565
17.5 566.871963261
18.5 -60.1282188913
19.5 -417.323213391
20.5 198.215858087
21.5 -210.937406522
22.5 515.50065
23.5 88.0778572174
24.5 19.4932308283
25.5 463.490379
26.5 211.712869565
27.5 531.015459043
28.5 792.345516261
29.5 440.22357913
30.5 297.129048654
31.5 -458.627847261
