-31.5 -966.554433525
-30.5 -1406.44701982
-29.5 -1400.8922615
-28.5 -1382.80289427
-27.5 -1404.78070953
-26.5 -1389.57669806
-25.5 -1379.8350096
-24.5 -1363.08446284
-23.5 -1282.11368751
-22.5 -1181.28279779
-21.5 -1066.90565861
-20.5 -894.775967965
-19.5 -774.63146033
-18.5 -706.345498571
-17.5 -658.754994086
-16.5 -713.710372946
-15.5 -813.743240052
-14.5 -993.545761197
-13.5 -1223.10557856
-12.5 -1394.39765182
-11.5 -1507.67200337
-10.5 -1473.34986093
-9.5 -1438.29295087
-8.5 -1444.47984368
-7.5 -1379.65078059
-6.5 -1318.96531765
-5.5 -1291.07821183
-4.5 -1226.43362966
-3.5 -1115.96687812
-2.5 -1004.70986715
-1.5 -915.194598716
-0.5 -883.163721594
0.5 -885.50214249
1.5 -882.898489508
2.5 -1013.4543347
3.5 -1128.14567981
4.5 -1246.67661454
5.5 -1332.41549771
6.5 -1387.11084626
7.5 -1470.81001803
8.5 -1494.15569545
9.5 -1450.87640547
10.5 -1465.33041699
11.5 -1499.92998905
12.5 -1360.26876688
13.5 -1096.98268135
14.5 -889.915916713
15.5 -726.808062209
16.5 -649.154361844
17.5 -603.614696961
18.5 -666.799362131
19.5 -794.818058916
20.5 -920.603080448
21.5 -1039.35109598
22.5 -1172.72329689
23.5 -1292.72321971
24.5 -1363.46227334
25.5 -1404.69141826
26.5 -1392.88645276
27.5 -1405.90977428
28.5 -1403.45901566
29.5 -1399.95726285
30.5 -1410.46653822
31.5 -896.372694065
