-31.5 -0.0
-30.5 -0.0
-29.5 -0.0
-28.5 -0.000135480308836
-27.5 -0.00163347396751
-26.5 -0.00475227473556
-25.5 -0.0108819312192
-24.5 -0.0202537530526
-23.5 -0.0363946377515
-22.5 -0.0669834651253
-21.5 -0.116056484574
-20.5 -0.171655140031
-19.5 -0.20663993665
-18.5 -0.220397773641
-17.5 -0.23605343817
-16.5 -0.248476857257
-15.5 -0.254993649035
-14.5 -0.247969075055
-13.5 -0.248801792841
-12.5 -0.263019523243
-11.5 -0.279751899969
-10.5 -0.291162544561
-9.5 -0.294227373055
-8.5 -0.294633816098
-7.5 -0.294640427112
-6.5 -0.294640429329
-5.5 -0.294640431547
-4.5 -0.294640433765
-3.5 -0.294640435983
-2.5 -0.2946404382
-1.5 -0.294640440418
-0.5 -0.294640442636
0.5 -0.294640444854
1.5 -0.294640447071
2.5 -0.294640449289
3.5 -0.294640451507
4.5 -0.294640453725
5.5 -0.294640455942
6.5 -0.29464045816
7.5 -0.294458167767
8.5 -0.293253716341
9.5 -0.291292007115
10.5 -0.291840536217
11.5 -0.298457046421
12.5 -0.288535049964
13.5 -0.266240292294
14.5 -0.257708855673
15.5 -0.280927140231
16.5 -0.306710733938
17.5 -0.305721603472
18.5 -0.269681690235
19.5 -0.21657506358
20.5 -0.176786808141
21.5 -0.156788070023
22.5 -0.147726323857
23.5 -0.144152079751
24.5 -0.142969119328
25.5 -0.142867798444
26.5 -0.142867812424
27.5 -0.142867826405
28.5 -0.142867840386
29.5 -0.142867854367
30.5 -0.142867868348
31.5 -0.142867882329
