-31.500000 -929.241704 -1001.867163 -909.630050 -7.563627 12.392476 -8.984093
-30.500000 -1381.924887 -1428.969153 -1398.882820 13.661101 -4.958162 -24.772947
-29.500000 -1413.252223 -1386.532300 -1414.132330 0.080783 -20.831305 1.817601
-28.500000 -1400.403632 -1363.202157 -1374.793002 16.306724 -1.106619 40.189270
-27.500000 -1392.896953 -1414.664466 -1409.158271 3.044184 9.379810 15.514841
-26.500000 -1382.477011 -1394.869286 -1443.633521 0.129134 -10.032854 -13.345210
-25.500000 -1371.456513 -1386.838352 -1437.440882 10.420598 -9.153325 -13.786190
-24.500000 -1360.082402 -1367.287823 -1471.784754 4.629358 -16.658148 11.368543
-23.500000 -1286.594248 -1288.141391 -1365.678860 11.341219 20.381259 -2.476744
-22.500000 -1194.593700 -1203.441140 -1182.338215 12.572735 -2.820661 -14.324733
-21.500000 -1133.405044 -1107.195029 -967.562834 30.544493 -8.469618 14.773562
-20.500000 -1012.798980 -1030.300201 -773.182768 -4.639295 -23.024573 34.559394
-19.500000 -1032.441387 -988.218095 -773.580918 -35.734401 -8.874121 5.502825
-18.500000 -1057.230045 -1050.868156 -918.006164 -75.567902 -24.192681 9.396528
-17.500000 -1037.263189 -1143.965928 -1067.669430 -97.765811 -5.770212 17.931104
-16.500000 -1052.794804 -1193.171164 -1084.185751 -144.126928 6.483723 -12.384367
-15.500000 -999.864878 -1013.594046 -941.507423 -114.239481 -24.934050 -11.781769
-14.500000 -816.976012 -829.933257 -726.165129 -44.079237 6.244327 -7.249496
-13.500000 -610.769533 -671.402491 -515.650321 -43.446606 22.271263 -3.851646
-12.500000 -554.112603 -503.980431 -365.573361 -49.472412 8.769044 -9.608242
-11.500000 -516.466085 -422.312619 -333.326882 -32.425339 -5.786193 -23.492992
-10.500000 -443.467298 -356.616656 -327.435018 -18.023189 -17.212291 1.276408
-9.500000 -403.575391 -363.112134 -328.823565 -16.116897 -28.279842 -13.665548
-8.500000 -421.683795 -424.627085 -401.238908 -31.098629 -10.224299 5.769829
-7.500000 -411.554125 -470.133315 -448.547467 -12.914398 -11.579474 -0.699581
-6.500000 -424.081344 -468.417098 -470.691944 -18.903223 6.827639 -7.525829
-5.500000 -448.277415 -471.253966 -510.166568 16.895950 -13.186959 -3.531740
-4.500000 -428.690609 -429.690183 -499.449653 19.458922 0.547094 -13.198700
-3.500000 -389.333981 -396.645866 -535.289757 0.841510 23.293490 -6.926048
-2.500000 -338.383171 -384.936491 -560.144151 1.815300 -6.460604 -18.707424
-1.500000 -289.165269 -347.856808 -557.129982 -3.620325 -18.575476 -22.068733
-0.500000 -274.440092 -366.029470 -521.518715 3.756967 0.414935 -13.443228
0.500000 -295.944809 -375.822143 -519.546353 -8.190584 -8.271800 -11.971554
1.500000 -311.121173 -350.014579 -546.445271 -22.242425 -10.454520 -2.291304
2.500000 -359.614892 -391.088509 -561.739256 -3.500302 4.607406 -17.100277
3.500000 -352.874474 -415.509623 -530.457858 -23.076237 -6.530520 -5.781250
4.500000 -394.123100 -452.679740 -549.310986 -14.656400 -6.450475 -1.054651
5.500000 -449.707730 -480.664172 -528.337292 7.796582 -1.996725 -1.461329
6.500000 -443.607460 -474.542037 -457.123303 -3.789660 -9.571647 -12.610268
7.500000 -461.482003 -464.992253 -413.681898 -7.928068 -7.951043 -3.994949
8.500000 -408.257937 -424.104214 -356.038170 -28.317244 -4.440298 10.428816
9.500000 -326.777580 -355.249525 -328.610028 -34.219621 -20.996478 8.939470
10.500000 -332.399727 -317.788945 -324.069329 -31.448108 -24.006429 -23.506074
11.500000 -404.457251 -375.679425 -377.024074 -36.192352 -9.474663 -13.899141
12.500000 -498.068609 -408.609430 -399.959458 -33.377407 0.070017 0.484561
13.500000 -605.173432 -527.617176 -557.981735 -14.006085 -22.610990 -3.805754
14.500000 -736.962484 -726.257588 -734.948335 25.435732 -8.287099 -22.324040
15.500000 -924.073014 -907.893133 -1007.657985 76.425954 17.150973 -13.624320
16.500000 -954.166206 -1092.807089 -1068.687494 54.434963 -15.946617 2.522064
17.500000 -970.129821 -1024.518125 -942.396127 34.912207 -12.389674 -9.113135
18.500000 -1016.052395 -968.707584 -882.555765 79.348380 -24.599675 -27.077151
19.500000 -1072.929779 -960.746543 -746.687548 40.270447 -0.992601 1.252920
20.500000 -1090.664365 -1016.334883 -862.054955 16.699614 -16.904291 0.503275
21.500000 -1088.478010 -1113.687732 -1075.799633 9.238092 -31.549523 33.827282
22.500000 -1197.655805 -1198.915916 -1247.280625 1.270383 17.392934 12.326971
23.500000 -1329.660229 -1280.289300 -1350.232808 9.075279 5.225239 -23.722564
24.500000 -1386.301721 -1344.761882 -1422.485649 0.021427 0.658223 -35.232872
25.500000 -1434.812372 -1374.628952 -1427.659044 -14.007263 -3.311053 2.589067
26.500000 -1419.913873 -1364.315277 -1437.257838 -19.960845 -27.654165 -14.565567
27.500000 -1411.137787 -1398.681762 -1407.787707 24.333593 -27.553207 -26.446646
28.500000 -1390.128522 -1414.789509 -1394.283001 23.017275 -13.652615 -0.637091
29.500000 -1403.664487 -1394.250039 -1385.703897 8.842735 1.643858 -11.512678
30.500000 -1429.547293 -1389.385784 -1390.071622 -10.554523 5.477753 17.550976
31.500000 -890.516282 -900.229106 -882.782114 -3.468083 -6.740275 5.816209
