-31.500000 -929.241704 -1001.867163 -909.630050 -7.563627 12.392476 -8.984093
-30.500000 -1381.924887 -1428.969153 -1398.882820 13.661101 -4.958162 -24.772947
-29.500000 -1413.252223 -1386.532300 -1414.132330 0.080783 -20.831305 1.817601
-28.500000 -1400.403632 -1363.202157 -1374.793002 16.306724 -1.106619 40.189270
-27.500000 -1392.896953 -1414.664466 -1409.158271 3.044184 9.379810 15.514841
-26.500000 -1382.420471 -1394.732925 -1443.131311 0.218069 -9.872945 -13.080568
-25.500000 -1371.197268 -1386.472751 -1436.251016 10.617125 -8.655342 -13.323538
-24.500000 -1359.013081 -1365.155844 -1465.318862 4.493378 -14.830076 9.429308
-23.500000 -1279.786160 -1282.441216 -1349.617410 11.666611 28.279657 -4.882582
-22.500000 -1170.631483 -1189.934113 -1153.286393 14.060722 9.925114 -21.509098
-21.500000 -1067.471627 -1064.339690 -922.226510 23.758322 -0.412455 0.143636
-20.500000 -879.279322 -908.272614 -691.521722 -24.606473 -7.584541 33.386705
-19.500000 -809.562114 -737.700807 -663.065836 -49.163864 6.604228 8.404373
-18.500000 -739.929542 -670.761455 -814.776028 -82.912518 10.640941 -9.433245
-17.500000 -672.040523 -643.469465 -1011.921980 -111.543054 53.204055 -3.467050
-16.500000 -728.365886 -697.054860 -1142.870552 -129.213476 73.728087 -36.801011
-15.500000 -914.625163 -710.861317 -1190.637613 -102.555449 45.894088 -44.205831
-14.500000 -1125.059755 -860.031768 -1252.758084 -43.615665 84.560191 -56.850172
-13.500000 -1316.523811 -1127.687347 -1361.184868 -41.447752 109.611458 -68.872904
-12.500000 -1501.455260 -1285.340044 -1479.181582 -16.162038 95.042011 -72.947178
-11.500000 -1627.389837 -1385.954169 -1763.124893 88.130077 91.128623 -101.355802
-10.500000 -1577.407661 -1367.292061 -1974.327352 156.579741 70.430655 -110.244968
-9.500000 -1469.241719 -1405.344182 -2066.447894 119.025875 50.639316 -155.243030
-8.500000 -1430.723845 -1456.235843 -2207.075388 35.678242 25.701901 -152.398902
-7.500000 -1317.942183 -1439.359378 -2229.095815 16.902046 18.372669 -122.891528
-6.500000 -1214.514183 -1421.416452 -2171.315780 -5.864179 30.426819 -138.581886
-5.500000 -1174.123511 -1406.032912 -2132.156644 10.635746 -6.441925 -106.871898
-4.500000 -1122.492839 -1328.374420 -1959.708776 0.546234 -1.258182 -97.729198
-3.500000 -1041.773614 -1188.160142 -1884.779630 -18.365984 27.121370 -79.631788
-2.500000 -943.769098 -1063.650637 -1825.683919 -12.645818 9.244756 -68.837156
-1.500000 -863.133322 -965.255875 -1719.445007 -12.544130 -23.158420 -58.767205
-0.500000 -816.581908 -947.745535 -1644.898055 13.212306 -34.456687 -48.308850
0.500000 -826.672415 -942.331870 -1658.987155 5.222218 -76.294539 -41.998550
1.500000 -834.594335 -929.202644 -1671.945957 -3.431610 -107.874130 -25.540287
2.500000 -963.721619 -1061.187051 -1789.615331 21.299232 -110.421736 -48.470995
3.500000 -1056.753040 -1197.538320 -1876.147701 1.038842 -136.552694 -39.946112
4.500000 -1161.114850 -1330.238379 -2001.969460 2.276826 -136.892103 -51.769502
5.500000 -1253.750837 -1409.080158 -2136.213367 11.329566 -117.647537 -70.596256
6.500000 -1304.956087 -1467.265605 -2137.261883 -5.132053 -114.745242 -77.006973
7.500000 -1383.660973 -1555.959063 -2162.703441 1.443826 -91.992760 -89.783774
8.500000 -1378.402967 -1607.908424 -2152.956156 -21.150467 -64.993096 -85.985922
9.500000 -1318.442362 -1581.310449 -2032.100276 2.357877 -39.870563 -63.701074
10.500000 -1347.871877 -1580.788957 -1872.270647 3.085867 -13.983377 -70.732460
11.500000 -1402.354997 -1595.504981 -1747.400128 -19.155394 1.156087 -68.323680
12.500000 -1331.009697 -1387.527837 -1496.182964 -16.785064 15.891733 -7.605821
13.500000 -1064.931757 -1127.033606 -1336.906580 -1.356318 -1.413138 26.837065
14.500000 -822.728236 -955.103598 -1259.978446 7.831415 19.170650 14.652901
15.500000 -656.146230 -795.469895 -1291.020998 58.601622 47.311395 18.138620
16.500000 -555.344575 -740.964148 -1175.735498 51.481840 10.097534 45.790884
17.500000 -565.834001 -639.395393 -937.766339 8.324251 13.896067 23.417542
18.500000 -647.277737 -684.320987 -816.235422 27.834745 -18.432702 -21.506160
19.500000 -813.736528 -773.899590 -685.238158 -0.709526 -6.993014 -3.788678
20.500000 -939.072602 -900.133559 -809.815676 -10.258869 -25.785390 6.992184
21.500000 -1015.109447 -1061.592745 -1036.909884 -3.708770 -30.757087 35.354262
22.500000 -1167.056750 -1176.389844 -1231.020104 -5.671549 14.578082 17.744111
23.500000 -1310.874302 -1272.572137 -1338.860834 2.688856 1.976118 -19.063608
24.500000 -1382.455686 -1342.468861 -1416.963817 -1.394292 -0.549804 -32.976918
25.500000 -1433.977044 -1373.405793 -1425.133170 -14.307915 -3.907712 4.128644
26.500000 -1419.863919 -1363.908986 -1436.488549 -20.012964 -27.717640 -14.012212
27.500000 -1411.137787 -1398.681762 -1407.787707 24.333593 -27.553207 -26.446646
28.500000 -1390.128522 -1414.789509 -1394.283001 23.017275 -13.652615 -0.637091
29.500000 -1403.664487 -1394.250039 -1385.703897 8.842735 1.643858 -11.512678
30.500000 -1429.547293 -1389.385784 -1390.071622 -10.554523 5.477753 17.550976
31.500000 -890.516282 -900.229106 -882.782114 -3.468083 -6.740275 5.816209
