-33.500000 -0.225512 -2.658190 2.504582 -1.884463 -0.037541 0.159044
-32.500000 -1.036162 -12.828579 -8.798457 1.171913 -1.430314 -0.817064
-31.500000 -15.406436 -19.346934 -6.272273 8.580664 -13.649653 -9.554960
-30.500000 -17.853230 -27.692361 -13.598363 6.142959 -1.890378 4.615056
-29.500000 -29.762214 -23.518660 -21.127830 5.262984 1.931666 -2.845028
-28.500000 -25.370821 -26.130393 -36.352886 -4.716851 0.629019 -3.174394
-27.500000 -22.997247 -24.242446 -59.724574 -5.094299 -2.687838 3.443396
-26.500000 -11.064546 -6.567656 -67.107066 5.784805 -6.244990 2.247925
-25.500000 21.901414 14.658589 -57.115056 -3.253136 8.565838 6.694651
-24.500000 59.169313 56.171477 16.398987 -13.279262 4.347418 6.773461
-23.500000 115.003616 117.689175 127.581743 -3.774172 12.056075 -8.633128
-22.500000 160.369254 168.015669 234.452288 -1.573361 -6.404391 -1.456015
-21.500000 149.388600 159.936307 257.328328 3.191575 4.003212 13.013100
-20.500000 21.197970 11.064743 141.196816 -17.467154 -0.815258 -1.483493
-19.500000 -159.144432 -179.522177 -47.577023 -29.832329 6.869580 -8.018473
-18.500000 -331.821163 -369.817153 -238.335344 -42.141286 3.511384 -9.431488
-17.500000 -419.789725 -471.817723 -326.290014 -29.558769 9.080451 -6.570838
-16.500000 -367.632646 -420.462768 -290.247364 -10.733989 10.436331 2.168353
-15.500000 -277.100792 -294.929471 -174.107832 -6.713028 -4.563540 8.368720
-14.500000 -154.447097 -184.331824 -55.934110 -2.959009 -1.762334 12.031147
-13.500000 -54.543886 -74.102499 25.475777 5.379397 -1.401758 1.289669
-12.500000 48.768849 46.759501 103.868326 0.525884 4.684948 -0.537323
-11.500000 103.041112 118.714838 165.910113 2.491709 10.919878 -1.048054
-10.500000 128.478557 153.362871 197.351660 0.998600 11.512163 -8.496553
-9.500000 142.874609 149.593309 184.543112 -2.043364 3.193043 -2.991302
-8.500000 146.613917 147.062218 137.140327 -1.751596 1.940617 -11.132628
-7.500000 125.757840 126.712116 79.433466 4.608268 1.606471 -9.159455
-6.500000 98.825506 102.102711 36.270822 1.085667 1.560742 -6.292643
-5.500000 82.506458 86.071011 7.283689 0.635877 -0.757662 -6.884564
-4.500000 82.608844 88.759506 -26.845718 3.403893 1.434606 -2.530012
-3.500000 100.012411 102.000749 -58.978944 -1.809019 -3.309273 -0.284942
-2.500000 118.639325 120.489187 -73.430713 6.345745 1.183724 2.458082
-1.500000 143.181549 136.033436 -77.973789 8.470629 2.111403 4.485033
-0.500000 161.534825 158.485154 -62.051480 3.428266 4.161880 3.612144
0.500000 155.956053 152.641420 -54.506443 -2.042189 -0.249156 6.430877
1.500000 151.280524 147.230090 -62.221205 1.280465 1.023493 3.153087
2.500000 133.402068 141.815761 -71.367629 3.537089 6.835437 -1.501955
3.500000 112.749223 124.328612 -69.443641 1.884995 -0.547377 -0.965707
4.500000 91.695992 109.351369 -42.607508 -3.216304 -0.325159 1.054714
5.500000 94.922014 108.079440 12.499258 -1.558382 2.286609 -2.278780
6.500000 93.580403 102.148887 51.511804 2.151407 6.543102 1.486728
7.500000 103.963812 110.964997 74.215431 1.055992 1.793092 -2.498612
8.500000 134.881270 131.687945 118.490413 -1.943779 -2.850333 -3.047435
9.500000 151.874079 156.029411 164.915448 -7.226213 -1.085816 -1.119767
10.500000 148.723320 159.024364 195.717253 -15.861448 4.552259 1.508858
11.500000 133.601849 137.920130 186.675883 -14.388070 8.821324 -4.041896
12.500000 96.903107 93.016040 145.631180 -6.285424 -0.945254 -2.969978
13.500000 8.006556 -4.915307 87.110495 -15.793260 1.769010 -6.717758
14.500000 -154.644384 -170.570189 -40.009051 -12.372377 1.901712 -3.436150
15.500000 -329.635209 -343.021111 -197.932958 3.129162 0.432433 1.590696
16.500000 -482.403177 -498.700895 -359.773140 5.000503 -5.983411 -6.749798
17.500000 -530.280483 -550.490289 -411.329856 -6.356104 0.801242 9.829247
18.500000 -391.141318 -406.067680 -277.594279 -7.510550 1.015774 -2.405704
19.500000 -158.115929 -135.004215 -16.840993 -13.421572 -6.708651 7.033644
20.500000 58.495086 99.047373 225.161785 -8.600842 -6.739924 1.984669
21.500000 177.129412 187.976833 322.929638 2.838611 1.556273 0.759499
22.500000 175.710172 168.325064 251.886902 2.899191 -0.225549 1.027421
23.500000 97.452480 106.798105 103.893540 8.460923 6.985542 8.486625
24.500000 50.760121 48.566198 -12.667881 -1.490738 -1.942036 -0.171767
25.500000 5.869719 15.148437 -75.100895 1.522500 8.126309 -5.922665
26.500000 -14.022342 -4.098038 -66.696181 2.613362 -1.852108 -5.896008
27.500000 -13.951858 -11.494889 -61.092405 0.672448 -1.705655 0.049982
28.500000 -20.372143 -17.273185 -39.013726 8.539708 -5.124070 7.359141
29.500000 -33.161224 -26.658010 -18.315876 2.263031 6.182511 -2.164764
30.500000 -16.351084 -19.542987 -3.218867 -8.120679 -4.442097 -2.811719
31.500000 -23.556966 -7.088731 -0.947460 -7.046258 7.186277 2.279623
32.500000 -9.544015 -8.021034 -7.429705 -0.907070 1.650627 0.026478
33.500000 1.901953 -0.334446 2.228982 -0.110292 -0.992503 -0.420847
