-33.5 0.0
-32.5 0.0
-31.5 0.0
-30.5 0.0
-29.5 0.0
-28.5 0.0
-27.5 0.0
-26.5 0.0
-25.5 0.0
-24.5 0.0
-23.5 0.0
-22.5 0.0
-21.5 0.0
-20.5 0.0
-19.5 7.198905e-05
-18.5 0.000880481
-17.5 0.0027300504
-16.5 0.007209972
-15.5 0.020001877
-14.5 0.041698314
-13.5 0.076247584
-12.5 0.126423934
-11.5 0.179435578
-10.5 0.234058482
-9.5 0.26500824
-8.5 0.28772296
-7.5 0.30039884
-6.5 0.30489466
-5.5 0.30895018
-4.5 0.28754684
-3.5 0.2745449
-2.5 0.27996654
-1.5 0.29045282
-0.5 0.27347628
0.5 0.25669728
1.5 0.26890668
2.5 0.28101136
3.5 0.29328978
4.5 0.29677172
5.5 0.29413706
6.5 0.28783482
7.5 0.28668766
8.5 0.29970626
9.5 0.26268774
10.5 0.210894656
11.5 0.177735544
12.5 0.13645254
13.5 0.084243908
14.5 0.049306936
15.5 0.0218292886
16.5 0.0109146562
17.5 0.0044079504
18.5 0.00205999472
19.5 0.00078080422
20.5 7.7526596e-05
21.5 0.0
22.5 0.0
23.5 0.0
24.5 0.0
25.5 0.0
26.5 0.0
27.5 0.0
28.5 0.0
29.5 0.0
30.5 0.0
31.5 0.0
32.5 0.0
33.5 0.0
