# Time-averaged data for fix xyArea
# TimeStep v_xyArea
11960 4612.61
11970 4613.75
11980 4615.78
11990 4616.91
12000 4618.58
12010 4619.25
12020 4619.88
12030 4620.15
12040 4619.85
12050 4619.49
12060 4619.27
12070 4619.86
12080 4621.18
12090 4620.37
12100 4621.02
12110 4620.5
12120 4618.71
12130 4617.66
12140 4616.61
12150 4615.14
12160 4614.69
12170 4613.33
12180 4612.55
12190 4612.52
12200 4612.2
12210 4612.78
12220 4612.18
12230 4612.01
12240 4611.24
12250 4610.13
12260 4610.81
12270 4611.72
12280 4612.56
12290 4613.7
12300 4615.33
12310 4614.82
12320 4614.02
12330 4612.94
12340 4613.3
12350 4613.31
12360 4614.09
12370 4614.97
12380 4615.73
12390 4615.06
12400 4613.06
12410 4611.64
12420 4611.56
12430 4612.07
12440 4612.86
12450 4612.58
12460 4610.84
12470 4610.69
12480 4610.48
12490 4610.21
12500 4610.78
12510 4610.21
12520 4609.64
12530 4609.63
12540 4612.25
12550 4614.89
12560 4615.81
12570 4615.74
12580 4615.28
12590 4614.31
12600 4613.44
12610 4615.52
12620 4615.87
12630 4616.73
12640 4617.75
12650 4619.33
12660 4619.98
12670 4620.27
12680 4618.85
12690 4617.95
12700 4617.81
12710 4617.33
12720 4615.85
12730 4614.51
12740 4612.94
12750 4611.95
12760 4610.94
12770 4609.84
12780 4610.63
12790 4611.92
12800 4612.65
12810 4611.25
12820 4610.19
12830 4609.35
12840 4609.66
12850 4609
12860 4609.14
12870 4608.06
12880 4606.72
12890 4607.4
12900 4607.35
12910 4606.79
12920 4606.23
12930 4604.88
12940 4604.11
12950 4603.73
12960 4603.97
12970 4603.82
12980 4603.27
12990 4602.82
13000 4602.35
13010 4601.83
13020 4601.35
13030 4600.44
13040 4599.4
13050 4598.79
13060 4600.15
13070 4600.77
13080 4601.14
13090 4599.86
13100 4598.82
13110 4598.58
13120 4600.11
13130 4599.91
13140 4599.93
13150 4600.74
13160 4599.75
13170 4598.71
13180 4599.61
13190 4600.04
13200 4598.82
13210 4596.85
13220 4597.53
13230 4599.69
13240 4600.75
13250 4599.46
13260 4599.15
13270 4598.56
13280 4599.12
13290 4599.72
13300 4600.75
13310 4600.76
13320 4600.37
13330 4600.19
13340 4601.13
13350 4602.33
13360 4603.69
13370 4604.21
13380 4603.55
13390 4603.07
13400 4603.24
13410 4602.71
13420 4601.68
13430 4601.75
13440 4602
13450 4602.14
13460 4601.78
13470 4601.35
13480 4601.49
13490 4603.52
13500 4604.35
13510 4604.92
13520 4604.03
13530 4602.65
13540 4603.05
13550 4603.09
13560 4603.58
13570 4605.05
13580 4603.33
13590 4602.51
13600 4604.03
13610 4606.34
13620 4607.07
13630 4607.14
13640 4606.85
13650 4606.52
13660 4606.57
13670 4606.99
13680 4605.88
13690 4605
13700 4604.36
13710 4605.13
13720 4604.14
13730 4605.45
13740 4605.91
13750 4604.56
13760 4602.66
13770 4601.17
13780 4599.53
13790 4597.92
13800 4596.76
13810 4595.81
13820 4595.97
13830 4596.39
13840 4595.93
13850 4595.55
13860 4595.03
13870 4595.1
13880 4593.91
13890 4594.16
13900 4594.02
13910 4594.24
13920 4593.88
13930 4592.6
13940 4592.72
13950 4590.12
13960 4589.61
13970 4590.24
13980 4591.73
13990 4592.66
14000 4591.68
14010 4591.27
14020 4593.83
14030 4593.44
14040 4592.88
14050 4594.29
14060 4595.91
14070 4595.66
14080 4595.92
14090 4596.66
14100 4597.28
14110 4596.55
14120 4596.64
14130 4595.47
14140 4595.41
14150 4595.53
14160 4596.09
14170 4596.89
14180 4597.69
14190 4599.3
14200 4598.86
14210 4598.34
14220 4597.94
14230 4597.51
14240 4597.01
14250 4597
14260 4596.91
14270 4596.68
14280 4596.2
14290 4595.55
14300 4596.19
14310 4595.21
14320 4595.16
14330 4595.64
14340 4596.82
14350 4596.88
14360 4596.68
14370 4597.38
14380 4597.29
14390 4596.89
14400 4597.93
14410 4598.78
14420 4598.69
14430 4597.13
14440 4595.53
14450 4594.75
14460 4595.21
14470 4595.6
14480 4594.69
14490 4593.76
14500 4593.48
14510 4593.19
14520 4592.62
14530 4593.89
14540 4594.5
14550 4594.88
14560 4595
14570 4594.97
14580 4594.73
14590 4594.66
14600 4595.3
14610 4595.48
14620 4595.63
14630 4595.84
14640 4596.48
14650 4597.46
14660 4598.66
14670 4597.53
14680 4596.98
14690 4597.87
14700 4597.8
14710 4598.73
14720 4599.07
14730 4598.11
14740 4596.32
14750 4595.94
14760 4593.19
14770 4591.12
14780 4589.87
14790 4589.5
14800 4588.49
14810 4588.99
14820 4590.16
14830 4590.32
14840 4590.72
14850 4592.32
14860 4591.82
14870 4591.96
14880 4592.26
14890 4593.47
14900 4592.32
14910 4590.81
14920 4590.78
14930 4592.2
14940 4593.45
14950 4593.11
14960 4592.49
14970 4592.04
14980 4593.37
14990 4593.22
15000 4592.89
15010 4593.86
15020 4593.31
15030 4592.3
15040 4592.78
15050 4591.8
15060 4591.42
15070 4592.86
15080 4592.45
15090 4592.49
15100 4592.14
15110 4591.48
15120 4591.4
15130 4591.38
15140 4591.36
15150 4591.65
15160 4592.48
15170 4593.63
15180 4594.84
15190 4597.36
15200 4597.52
15210 4598.31
15220 4599.07
15230 4600.65
15240 4600.9
15250 4599.12
15260 4598.41
15270 4598.05
15280 4597.03
15290 4595.89
15300 4595.74
15310 4595.5
15320 4595.13
15330 4594.41
15340 4595.45
15350 4596.32
15360 4596.87
15370 4596.97
15380 4598.23
15390 4598.49
15400 4598.44
15410 4598.75
15420 4599.12
15430 4597.95
15440 4596.04
15450 4596.66
15460 4596.98
15470 4598.12
15480 4597.84
15490 4597.61
15500 4595.85
15510 4594.87
15520 4593.86
15530 4592.45
15540 4590.25
15550 4589.82
15560 4591.19
15570 4592.34
15580 4592.86
15590 4593.3
15600 4593.78
15610 4595.93
15620 4596.04
15630 4596.62
15640 4595.59
15650 4594.5
15660 4594.5
15670 4594.23
15680 4593.67
15690 4592.32
15700 4591.76
15710 4592.38
15720 4591.98
15730 4591.98
15740 4591.22
15750 4590.34
15760 4590.37
15770 4591.59
15780 4594.05
15790 4595.84
15800 4596.91
15810 4597.28
15820 4596.45
15830 4595.82
15840 4595.87
15850 4596.38
15860 4596.62
15870 4596.42
15880 4596.51
15890 4597.55
15900 4598.07
15910 4598.31
15920 4598.48
15930 4599.22
15940 4600.13
15950 4599.5
15960 4598.91
15970 4596.89
15980 4596.72
15990 4597.15
16000 4597.55
16010 4595.6
16020 4593.93
16030 4592.4
16040 4591.76
16050 4591.74
16060 4593.32
16070 4592.53
16080 4591.85
16090 4592.76
16100 4594.39
16110 4595.79
16120 4597.55
16130 4597.87
16140 4599.21
16150 4598.79
16160 4597.94
16170 4597.82
16180 4597.12
16190 4596.84
16200 4596.71
16210 4596.93
16220 4597.2
16230 4598.16
16240 4600.02
16250 4600.78
16260 4600.36
16270 4601.87
16280 4604.17
16290 4605
16300 4605.58
16310 4607.77
16320 4608.51
16330 4610.4
16340 4611.94
16350 4610.3
16360 4609.05
16370 4608.37
16380 4606.95
16390 4604.76
16400 4603.58
16410 4601.76
16420 4599.84
16430 4599.68
16440 4598.27
16450 4598.38
16460 4599.36
16470 4600.03
16480 4601.06
16490 4602.08
16500 4601.69
16510 4601.36
16520 4601.03
16530 4601.9
16540 4603.85
16550 4605.71
16560 4605.45
16570 4603.36
16580 4603.71
16590 4604.26
16600 4606.42
16610 4609.72
16620 4611.91
16630 4611.99
16640 4613.08
16650 4614.82
16660 4614.41
16670 4613.78
16680 4614.16
16690 4615.3
16700 4617.32
16710 4616.95
16720 4615.72
16730 4615.4
16740 4614.7
16750 4614.72
16760 4614.54
16770 4614.48
16780 4613.83
16790 4612.67
16800 4611.65
16810 4610.79
16820 4609.34
16830 4609.65
16840 4610.49
16850 4609.87
16860 4609.71
16870 4608.74
16880 4608.77
16890 4609.47
16900 4608.04
16910 4608.75
16920 4609.94
16930 4610.09
16940 4609.31
16950 4608.97
16960 4608.36
16970 4609
16980 4608.98
16990 4609.21
17000 4610.45
17010 4612.08
17020 4614.48
17030 4615.41
17040 4615.81
17050 4616.47
17060 4617.61
17070 4618.65
17080 4620.12
17090 4621.22
17100 4621.26
17110 4621.65
17120 4623.84
17130 4625.43
17140 4625.69
17150 4626.45
17160 4628.32
17170 4629.82
17180 4630.05
17190 4629.05
17200 4630.02
17210 4630.1
17220 4630.24
17230 4630.69
17240 4631.47
17250 4631.03
17260 4630.56
17270 4629.82
17280 4628.36
17290 4628.09
17300 4627.7
17310 4626.22
17320 4626.46
17330 4625.39
17340 4625.53
17350 4625.8
17360 4625.95
17370 4627.76
17380 4627.55
17390 4625.86
17400 4625.22
17410 4624.98
17420 4624.3
17430 4625.41
17440 4626.72
17450 4627.96
17460 4627.18
17470 4626.09
17480 4625.48
17490 4626.56
17500 4628.09
17510 4628.67
17520 4628.1
17530 4627.05
17540 4626.97
17550 4625.65
17560 4623.89
17570 4622.21
17580 4621
17590 4618.24
17600 4618.04
17610 4617.81
17620 4616.97
17630 4616.41
17640 4616.66
17650 4616.27
17660 4617.1
17670 4617.34
17680 4616.03
17690 4615.27
17700 4616.32
17710 4617.23
17720 4616.69
17730 4616.41
17740 4616.74
17750 4618.66
17760 4619.98
17770 4621.4
17780 4622.36
17790 4623.94
17800 4626.01
17810 4627.21
17820 4627.36
17830 4629.29
17840 4629.74
17850 4628.35
17860 4626.93
17870 4624.93
17880 4623.36
17890 4622.58
17900 4622.18
17910 4621.27
17920 4620.74
17930 4619.73
17940 4618.02
17950 4616.11
17960 4614.44
17970 4614.08
17980 4615.13
17990 4616.27
18000 4617.92
18010 4617.18
18020 4616.01
18030 4615.77
18040 4615.35
18050 4615.66
18060 4616.92
18070 4618.14
18080 4617.95
18090 4618.39
18100 4619.83
18110 4620.91
18120 4622.68
18130 4622.85
18140 4623.32
18150 4622.82
18160 4622.36
18170 4622.99
18180 4623.56
18190 4623.79
18200 4626.12
18210 4626.43
18220 4625.93
18230 4625.84
18240 4626.33
18250 4626.62
18260 4626.86
18270 4626.63
18280 4627.17
18290 4627.69
18300 4627.53
18310 4626.97
18320 4627.47
18330 4626.41
18340 4625.26
18350 4624.31
18360 4623.38
18370 4624.73
18380 4625.1
18390 4625.96
18400 4625.46
18410 4624.76
18420 4623.68
18430 4623
18440 4623.24
18450 4624.47
18460 4624.86
18470 4624.87
18480 4624.29
18490 4624.58
18500 4625.2
18510 4625.86
18520 4625.56
18530 4625.31
